timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1661941863274,160,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-1,text,true,,129,142,1,1,http://192.168.1.86:49172/fibonacci?number=22,157,0,19
1661941864142,59,HTTP Request - main,200,OK,Thread Group 1-2,text,true,,138,123,2,2,http://192.168.1.86:49172/,59,0,6
1661941864232,95,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-1,text,true,,150,135,2,2,http://192.168.1.86:49172/sort?n=15804,95,0,0
1661941865141,57,HTTP Request - unstable,200,OK,Thread Group 1-2,text,true,,144,131,3,3,http://192.168.1.86:49172/unstable,57,0,0
1661941865231,91,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-1,text,true,,129,142,3,3,http://192.168.1.86:49172/fibonacci?number=21,91,0,0
1661941866142,77,HTTP Request - sort 10000,200,OK,Thread Group 1-2,text,true,,150,135,4,4,http://192.168.1.86:49172/sort?n=10000,77,0,0
1661941866149,180,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-4,text,true,,129,142,4,4,http://192.168.1.86:49172/fibonacci?number=23,180,0,6
1661941866232,132,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-1,text,true,,150,135,4,4,http://192.168.1.86:49172/sort?n=17525,132,0,0
1661941867141,54,HTTP Request - main,200,OK,Thread Group 1-2,text,true,,138,123,5,5,http://192.168.1.86:49172/,54,0,0
1661941867149,97,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-4,text,true,,150,135,5,5,http://192.168.1.86:49172/sort?n=17849,97,0,0
1661941867149,157,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-5,text,true,,129,142,5,5,http://192.168.1.86:49172/fibonacci?number=22,157,0,3
1661941867231,94,HTTP Request - main,200,OK,Thread Group 1-1,text,true,,138,123,5,5,http://192.168.1.86:49172/,94,0,0
1661941868142,218,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-2,text,true,,130,142,6,6,http://192.168.1.86:49172/fibonacci?number=24,218,0,0
1661941868149,258,HTTP Request - main,200,OK,Thread Group 1-4,text,true,,138,123,6,6,http://192.168.1.86:49172/,258,0,0
1661941868232,175,HTTP Request - unstable,200,OK,Thread Group 1-1,text,true,,144,131,6,6,http://192.168.1.86:49172/unstable,175,0,0
1661941868148,263,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-5,text,true,,150,135,6,6,http://192.168.1.86:49172/sort?n=17526,263,0,0
1661941868146,433,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-6,text,true,,130,142,6,6,http://192.168.1.86:49172/fibonacci?number=24,433,0,6
1661941869141,89,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-2,text,true,,150,135,7,7,http://192.168.1.86:49172/sort?n=15310,89,0,0
1661941869150,127,HTTP Request - unstable,200,OK,Thread Group 1-4,text,true,,144,131,7,7,http://192.168.1.86:49172/unstable,127,0,0
1661941869147,130,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-6,text,true,,150,135,7,7,http://192.168.1.86:49172/sort?n=18960,130,0,0
1661941869146,174,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-7,text,true,,129,142,7,7,http://192.168.1.86:49172/fibonacci?number=20,174,0,18
1661941869232,104,HTTP Request - sort 10000,200,OK,Thread Group 1-1,text,true,,150,135,7,7,http://192.168.1.86:49172/sort?n=10000,104,0,0
1661941870141,65,HTTP Request - main,200,OK,Thread Group 1-2,text,true,,138,123,8,8,http://192.168.1.86:49172/,65,0,0
1661941870146,168,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-6,text,true,,129,142,8,8,http://192.168.1.86:49172/fibonacci?number=23,168,0,0
1661941870146,198,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-7,text,true,,150,135,8,8,http://192.168.1.86:49172/sort?n=17035,198,0,0
1661941870149,211,HTTP Request - sort 10000,200,OK,Thread Group 1-4,text,true,,150,135,8,8,http://192.168.1.86:49172/sort?n=10000,211,0,0
1661941865142,5243,HTTP Request - wait 5,200,OK,Thread Group 1-3,text,true,,139,133,8,8,http://192.168.1.86:49172/wait?sec=5,5243,0,7
1661941870231,154,HTTP Request - main,200,OK,Thread Group 1-1,text,true,,138,123,8,8,http://192.168.1.86:49172/,154,0,0
1661941870146,259,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-8,text,true,,129,142,8,8,http://192.168.1.86:49172/fibonacci?number=21,259,0,6
1661941870386,51,HTTP Request - main,200,OK,Thread Group 1-3,text,true,,138,123,8,8,http://192.168.1.86:49172/,51,0,0
1661941871142,54,HTTP Request - unstable,200,OK,Thread Group 1-2,text,true,,144,131,9,9,http://192.168.1.86:49172/unstable,54,0,0
1661941871146,96,HTTP Request - main,200,OK,Thread Group 1-7,text,true,,138,123,9,9,http://192.168.1.86:49172/,96,0,0
1661941871146,97,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-8,text,true,,150,135,9,9,http://192.168.1.86:49172/sort?n=17060,97,0,0
1661941871149,145,HTTP Request - main,200,OK,Thread Group 1-4,text,true,,138,123,9,9,http://192.168.1.86:49172/,145,0,0
1661941871146,148,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-6,text,true,,150,135,9,9,http://192.168.1.86:49172/sort?n=18660,148,0,0
1661941871232,91,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-1,text,true,,129,142,9,9,http://192.168.1.86:49172/fibonacci?number=20,91,0,0
1661941871386,60,HTTP Request - unstable,200,OK,Thread Group 1-3,text,true,,144,131,9,9,http://192.168.1.86:49172/unstable,60,0,0
1661941872141,79,HTTP Request - sort 10000,200,OK,Thread Group 1-2,text,true,,150,135,10,10,http://192.168.1.86:49172/sort?n=10000,79,0,0
1661941872147,183,HTTP Request - unstable,200,OK,Thread Group 1-7,text,true,,144,131,10,10,http://192.168.1.86:49172/unstable,183,0,0
1661941872146,184,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-8,text,true,,129,142,10,10,http://192.168.1.86:49172/fibonacci?number=23,184,0,0
1661941872147,183,HTTP Request - main,200,OK,Thread Group 1-6,text,true,,138,123,10,10,http://192.168.1.86:49172/,183,0,0
1661941872149,355,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-4,text,true,,130,142,10,10,http://192.168.1.86:49172/fibonacci?number=24,354,0,0
1661941872232,321,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-1,text,true,,150,135,10,10,http://192.168.1.86:49172/sort?n=17044,321,0,0
1661941872386,180,HTTP Request - sort 10000,200,OK,Thread Group 1-3,text,true,,150,135,10,10,http://192.168.1.86:49172/sort?n=10000,180,0,0
1661941872144,437,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-10,text,true,,129,142,10,10,http://192.168.1.86:49172/fibonacci?number=20,437,0,6
1661941873141,57,HTTP Request - main,200,OK,Thread Group 1-2,text,true,,138,123,11,11,http://192.168.1.86:49172/,57,0,0
1661941873143,86,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-10,text,true,,150,135,11,11,http://192.168.1.86:49172/sort?n=15357,86,0,0
1661941873146,127,HTTP Request - unstable,200,OK,Thread Group 1-6,text,true,,144,131,11,11,http://192.168.1.86:49172/unstable,127,0,0
1661941873145,128,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-8,text,true,,150,135,11,11,http://192.168.1.86:49172/sort?n=18264,128,0,0
1661941873146,159,HTTP Request - sort 10000,200,OK,Thread Group 1-7,text,true,,150,135,11,11,http://192.168.1.86:49172/sort?n=10000,159,0,0
1661941873232,120,HTTP Request - main,200,OK,Thread Group 1-1,text,true,,138,123,11,11,http://192.168.1.86:49172/,119,0,0
1661941873148,204,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-4,text,true,,150,135,11,11,http://192.168.1.86:49172/sort?n=18610,203,0,0
1661941873387,75,HTTP Request - main,200,OK,Thread Group 1-3,text,true,,138,123,11,11,http://192.168.1.86:49172/,74,0,0
1661941873144,317,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-11,text,true,,129,142,11,11,http://192.168.1.86:49172/fibonacci?number=23,317,0,6
1661941874146,61,HTTP Request - main,200,OK,Thread Group 1-8,text,true,,138,123,12,12,http://192.168.1.86:49172/,61,0,0
1661941874146,109,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-10,text,true,,129,142,12,12,http://192.168.1.86:49172/fibonacci?number=21,109,0,0
1661941874146,139,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-11,text,true,,150,135,12,12,http://192.168.1.86:49172/sort?n=19477,138,0,0
1661941874147,153,HTTP Request - main,200,OK,Thread Group 1-7,text,true,,138,123,12,12,http://192.168.1.86:49172/,153,0,0
1661941874147,169,HTTP Request - sort 10000,200,OK,Thread Group 1-6,text,true,,150,135,12,12,http://192.168.1.86:49172/sort?n=10000,169,0,0
1661941869149,5198,HTTP Request - wait 5,200,OK,Thread Group 1-5,text,true,,139,133,12,12,http://192.168.1.86:49172/wait?sec=5,5198,0,0
1661941874143,205,HTTP Request - main,200,OK,Thread Group 1-12,text,true,,138,123,12,12,http://192.168.1.86:49172/,205,0,6
1661941874150,198,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-4,text,true,,129,142,12,12,http://192.168.1.86:49172/fibonacci?number=20,198,0,0
1661941874232,116,HTTP Request - unstable,200,OK,Thread Group 1-1,text,true,,144,131,12,12,http://192.168.1.86:49172/unstable,116,0,0
1661941874349,60,HTTP Request - main,200,OK,Thread Group 1-5,text,true,,138,123,12,12,http://192.168.1.86:49172/,60,0,0
1661941874386,118,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-3,text,true,,129,142,12,12,http://192.168.1.86:49172/fibonacci?number=22,118,0,0
1661941875143,59,HTTP Request - unstable,200,OK,Thread Group 1-12,text,true,,144,131,13,13,http://192.168.1.86:49172/unstable,59,0,0
1661941875145,229,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-11,text,true,,130,142,13,13,http://192.168.1.86:49172/fibonacci?number=24,229,0,0
1661941875146,260,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-10,text,true,,150,135,13,13,http://192.168.1.86:49172/sort?n=17520,260,0,0
1661941875147,260,HTTP Request - main,200,OK,Thread Group 1-6,text,true,,138,123,13,13,http://192.168.1.86:49172/,260,0,0
1661941875147,260,HTTP Request - unstable,200,OK,Thread Group 1-8,text,true,,144,131,13,13,http://192.168.1.86:49172/unstable,260,0,0
1661941875150,304,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-4,text,true,,150,135,13,13,http://192.168.1.86:49172/sort?n=16887,304,0,0
1661941875233,235,HTTP Request - sort 10000,200,OK,Thread Group 1-1,text,true,,150,135,13,13,http://192.168.1.86:49172/sort?n=10000,235,0,0
1661941875348,120,HTTP Request - unstable,200,OK,Thread Group 1-5,text,true,,144,131,13,13,http://192.168.1.86:49172/unstable,120,0,0
1661941875387,127,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-3,text,true,,150,135,13,13,http://192.168.1.86:49172/sort?n=19482,127,0,0
1661941875145,418,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-13,text,true,,129,142,13,13,http://192.168.1.86:49172/fibonacci?number=21,418,0,6
1661941876143,70,HTTP Request - sort 10000,200,OK,Thread Group 1-12,text,true,,150,135,14,14,http://192.168.1.86:49172/sort?n=10000,70,0,0
1661941876144,115,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-13,text,true,,150,135,14,14,http://192.168.1.86:49172/sort?n=18500,115,0,0
1661941876145,162,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-11,text,true,,150,135,14,14,http://192.168.1.86:49172/sort?n=17754,162,0,0
1661941876145,163,HTTP Request - main,200,OK,Thread Group 1-10,text,true,,138,123,14,14,http://192.168.1.86:49172/,163,0,0
1661941876146,177,HTTP Request - sort 10000,200,OK,Thread Group 1-8,text,true,,150,135,14,14,http://192.168.1.86:49172/sort?n=10000,177,0,0
1661941876147,222,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-6,text,true,,129,142,14,14,http://192.168.1.86:49172/fibonacci?number=21,222,0,0
1661941876150,329,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-4,text,true,,129,142,14,14,http://192.168.1.86:49172/fibonacci?number=23,328,0,0
1661941876232,247,HTTP Request - main,200,OK,Thread Group 1-1,text,true,,138,123,14,14,http://192.168.1.86:49172/,247,0,0
1661941876348,153,HTTP Request - sort 10000,200,OK,Thread Group 1-5,text,true,,150,135,14,14,http://192.168.1.86:49172/sort?n=10000,153,0,0
1661941876387,120,HTTP Request - main,200,OK,Thread Group 1-3,text,true,,138,123,14,14,http://192.168.1.86:49172/,120,0,0
1661941871143,5364,HTTP Request - wait 5,200,OK,Thread Group 1-9,text,true,,139,133,14,14,http://192.168.1.86:49172/wait?sec=5,5364,0,8
1661941876145,424,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-14,text,true,,129,142,14,14,http://192.168.1.86:49172/fibonacci?number=22,424,0,6
1661941876508,64,HTTP Request - main,200,OK,Thread Group 1-9,text,true,,138,123,14,14,http://192.168.1.86:49172/,63,0,0
1661941877143,62,HTTP Request - main,200,OK,Thread Group 1-12,text,true,,138,123,15,15,http://192.168.1.86:49172/,62,0,0
1661941877145,91,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-11,text,true,,129,142,15,15,http://192.168.1.86:49172/fibonacci?number=20,91,0,0
1661941877145,122,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-14,text,true,,150,135,15,15,http://192.168.1.86:49172/sort?n=19982,122,0,0
1661941877146,137,HTTP Request - main,200,OK,Thread Group 1-8,text,true,,138,123,15,15,http://192.168.1.86:49172/,137,0,0
1661941877146,166,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-6,text,true,,150,135,15,15,http://192.168.1.86:49172/sort?n=19927,166,0,0
1661941877149,210,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-4,text,true,,150,135,15,15,http://192.168.1.86:49172/sort?n=17098,210,0,0
1661941877232,128,HTTP Request - main,200,OK,Thread Group 1-1,text,true,,138,123,15,15,http://192.168.1.86:49172/,128,0,0
1661941877145,246,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-15,text,true,,129,142,15,15,http://192.168.1.86:49172/fibonacci?number=20,246,0,4
1661941877348,58,HTTP Request - main,200,OK,Thread Group 1-5,text,true,,138,123,15,15,http://192.168.1.86:49172/,58,0,0
1661941877386,50,HTTP Request - unstable,200,OK,Thread Group 1-3,text,true,,144,131,15,15,http://192.168.1.86:49172/unstable,50,0,0
1661941877509,51,HTTP Request - unstable,200,OK,Thread Group 1-9,text,true,,144,131,15,15,http://192.168.1.86:49172/unstable,51,0,0
1661941878144,84,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-12,text,true,,129,142,16,16,http://192.168.1.86:49172/fibonacci?number=20,84,0,0
1661941878145,83,HTTP Request - main,200,OK,Thread Group 1-14,text,true,,138,123,16,16,http://192.168.1.86:49172/,83,0,0
1661941878146,114,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-11,text,true,,150,135,16,16,http://192.168.1.86:49172/sort?n=15930,114,0,0
1661941878146,161,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-15,text,true,,150,135,16,16,http://192.168.1.86:49172/sort?n=16846,161,0,0
1661941878147,330,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-8,text,true,,130,142,16,16,http://192.168.1.86:49172/fibonacci?number=24,330,0,0
1661941878151,480,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-4,text,true,,130,142,16,16,http://192.168.1.86:49172/fibonacci?number=24,480,0,0
1661941878347,298,HTTP Request - main,200,OK,Thread Group 1-5,text,true,,138,123,16,16,http://192.168.1.86:49172/,298,0,0
1661941878232,414,HTTP Request - unstable,200,OK,Thread Group 1-1,text,true,,144,131,16,16,http://192.168.1.86:49172/unstable,414,0,0
1661941878386,274,HTTP Request - sort 10000,200,OK,Thread Group 1-3,text,true,,150,135,16,16,http://192.168.1.86:49172/sort?n=10000,274,0,0
1661941878508,185,HTTP Request - sort 10000,200,OK,Thread Group 1-9,text,true,,150,135,16,16,http://192.168.1.86:49172/sort?n=10000,185,0,0
1661941878144,564,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-16,text,true,,129,142,16,16,http://192.168.1.86:49172/fibonacci?number=20,564,0,7
1661941879142,95,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-12,text,true,,150,135,17,17,http://192.168.1.86:49172/sort?n=18458,95,0,0
1661941879143,125,HTTP Request - unstable,200,OK,Thread Group 1-14,text,true,,144,131,17,17,http://192.168.1.86:49172/unstable,125,0,0
1661941879142,127,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-16,text,true,,150,135,17,17,http://192.168.1.86:49172/sort?n=16554,127,0,0
1661941879144,139,HTTP Request - main,200,OK,Thread Group 1-15,text,true,,138,123,17,17,http://192.168.1.86:49172/,139,0,0
1661941879144,294,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-11,text,true,,130,142,17,17,http://192.168.1.86:49172/fibonacci?number=24,294,0,0
1661941874142,5313,HTTP Request - wait 5,200,OK,Thread Group 1-2,text,true,,139,133,17,17,http://192.168.1.86:49172/wait?sec=5,5313,0,0
1661941879145,341,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-8,text,true,,150,135,17,17,http://192.168.1.86:49172/sort?n=15020,341,0,0
1661941879150,366,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-4,text,true,,150,135,17,17,http://192.168.1.86:49172/sort?n=19427,366,0,0
1661941879386,161,HTTP Request - main,200,OK,Thread Group 1-3,text,true,,138,123,17,17,http://192.168.1.86:49172/,161,0,0
1661941879347,201,HTTP Request - unstable,200,OK,Thread Group 1-5,text,true,,144,131,17,17,http://192.168.1.86:49172/unstable,201,0,0
1661941879231,319,HTTP Request - sort 10000,200,OK,Thread Group 1-1,text,true,,150,135,17,17,http://192.168.1.86:49172/sort?n=10000,319,0,0
1661941879454,96,HTTP Request - main,200,OK,Thread Group 1-2,text,true,,138,123,17,17,http://192.168.1.86:49172/,96,0,0
1661941879144,510,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-17,text,true,,129,142,17,17,http://192.168.1.86:49172/fibonacci?number=23,510,0,3
1661941879507,163,HTTP Request - main,200,OK,Thread Group 1-9,text,true,,138,123,17,17,http://192.168.1.86:49172/,163,0,0
1661941880144,54,HTTP Request - unstable,200,OK,Thread Group 1-15,text,true,,144,131,18,18,http://192.168.1.86:49172/unstable,54,0,0
1661941880143,88,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-16,text,true,,129,142,18,18,http://192.168.1.86:49172/fibonacci?number=20,88,0,0
1661941880144,119,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-11,text,true,,150,135,18,18,http://192.168.1.86:49172/sort?n=16251,119,0,0
1661941880144,148,HTTP Request - sort 10000,200,OK,Thread Group 1-14,text,true,,150,135,18,18,http://192.168.1.86:49172/sort?n=10000,148,0,0
1661941880145,178,HTTP Request - main,200,OK,Thread Group 1-8,text,true,,138,123,18,18,http://192.168.1.86:49172/,178,0,0
1661941880144,179,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-17,text,true,,150,135,18,18,http://192.168.1.86:49172/sort?n=15048,179,0,0
1661941880149,282,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-4,text,true,,129,142,18,18,http://192.168.1.86:49172/fibonacci?number=23,282,0,0
1661941880231,200,HTTP Request - main,200,OK,Thread Group 1-1,text,true,,138,123,18,18,http://192.168.1.86:49172/,200,0,0
1661941880347,114,HTTP Request - sort 10000,200,OK,Thread Group 1-5,text,true,,150,135,18,18,http://192.168.1.86:49172/sort?n=10000,114,0,0
1661941875147,5317,HTTP Request - wait 5,200,OK,Thread Group 1-7,text,true,,139,133,18,18,http://192.168.1.86:49172/wait?sec=5,5317,0,0
1661941880144,475,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-18,text,true,,130,142,18,18,http://192.168.1.86:49172/fibonacci?number=24,475,0,5
1661941880385,311,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-3,text,true,,129,142,18,18,http://192.168.1.86:49172/fibonacci?number=22,311,0,0
1661941880464,232,HTTP Request - main,200,OK,Thread Group 1-7,text,true,,138,123,18,18,http://192.168.1.86:49172/,232,0,0
1661941880507,189,HTTP Request - main,200,OK,Thread Group 1-9,text,true,,138,123,18,18,http://192.168.1.86:49172/,189,0,0
1661941880454,242,HTTP Request - unstable,200,OK,Thread Group 1-2,text,true,,144,131,18,18,http://192.168.1.86:49172/unstable,242,0,0
1661941881142,101,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-16,text,true,,150,135,19,19,http://192.168.1.86:49172/sort?n=18137,101,0,0
1661941881143,146,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-18,text,true,,150,135,19,19,http://192.168.1.86:49172/sort?n=18242,146,0,0
1661941881143,147,HTTP Request - main,200,OK,Thread Group 1-14,text,true,,138,123,19,19,http://192.168.1.86:49172/,147,0,0
1661941881143,254,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-17,text,true,,129,142,19,19,http://192.168.1.86:49172/fibonacci?number=23,254,0,0
1661941881145,252,HTTP Request - unstable,200,OK,Thread Group 1-8,text,true,,144,131,19,19,http://192.168.1.86:49172/unstable,252,0,0
1661941881145,266,HTTP Request - sort 10000,200,OK,Thread Group 1-15,text,true,,150,135,19,19,http://192.168.1.86:49172/sort?n=10000,266,0,0
1661941881347,111,HTTP Request - main,200,OK,Thread Group 1-5,text,true,,138,123,19,19,http://192.168.1.86:49172/,111,0,0
1661941881232,232,HTTP Request - main,200,OK,Thread Group 1-1,text,true,,138,123,19,19,http://192.168.1.86:49172/,232,0,0
1661941881149,315,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-4,text,true,,150,135,19,19,http://192.168.1.86:49172/sort?n=16379,315,0,0
1661941881385,102,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-3,text,true,,150,135,19,19,http://192.168.1.86:49172/sort?n=15150,102,0,0
1661941881146,373,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-19,text,true,,129,142,19,19,http://192.168.1.86:49172/fibonacci?number=20,373,0,6
1661941881454,81,HTTP Request - sort 10000,200,OK,Thread Group 1-2,text,true,,150,135,19,19,http://192.168.1.86:49172/sort?n=10000,81,0,0
1661941881464,86,HTTP Request - unstable,200,OK,Thread Group 1-7,text,true,,144,131,19,19,http://192.168.1.86:49172/unstable,86,0,0
1661941881508,58,HTTP Request - unstable,200,OK,Thread Group 1-9,text,true,,144,131,19,19,http://192.168.1.86:49172/unstable,58,0,0
1661941882143,87,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-16,text,true,,129,142,20,20,http://192.168.1.86:49172/fibonacci?number=20,87,0,0
1661941882144,87,HTTP Request - main,200,OK,Thread Group 1-18,text,true,,138,123,20,20,http://192.168.1.86:49172/,87,0,0
1661941882144,118,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-17,text,true,,150,135,20,20,http://192.168.1.86:49172/sort?n=17347,118,0,0
1661941882144,196,HTTP Request - main,200,OK,Thread Group 1-15,text,true,,138,123,20,20,http://192.168.1.86:49172/,196,0,0
1661941882144,198,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-14,text,true,,129,142,20,20,http://192.168.1.86:49172/fibonacci?number=22,198,0,0
1661941882146,208,HTTP Request - sort 10000,200,OK,Thread Group 1-8,text,true,,150,135,20,20,http://192.168.1.86:49172/sort?n=10000,208,0,0
1661941882146,254,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-19,text,true,,150,135,20,20,http://192.168.1.86:49172/sort?n=19865,254,0,0
1661941882385,65,HTTP Request - main,200,OK,Thread Group 1-3,text,true,,138,123,20,20,http://192.168.1.86:49172/,65,0,0
1661941882149,301,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-4,text,true,,129,142,20,20,http://192.168.1.86:49172/fibonacci?number=21,301,0,0
1661941882231,219,HTTP Request - unstable,200,OK,Thread Group 1-1,text,true,,144,131,20,20,http://192.168.1.86:49172/unstable,219,0,0
1661941877145,5306,HTTP Request - wait 5,200,OK,Thread Group 1-13,text,true,,139,133,20,20,http://192.168.1.86:49172/wait?sec=5,5306,0,0
1661941882143,477,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-20,text,true,,130,142,20,20,http://192.168.1.86:49172/fibonacci?number=24,477,0,13
1661941882455,180,HTTP Request - main,200,OK,Thread Group 1-2,text,true,,138,123,20,20,http://192.168.1.86:49172/,180,0,0
1661941882450,186,HTTP Request - main,200,OK,Thread Group 1-13,text,true,,138,123,20,20,http://192.168.1.86:49172/,186,0,0
1661941882464,187,HTTP Request - sort 10000,200,OK,Thread Group 1-7,text,true,,150,135,20,20,http://192.168.1.86:49172/sort?n=10000,187,0,0
1661941882507,175,HTTP Request - sort 10000,200,OK,Thread Group 1-9,text,true,,150,135,20,20,http://192.168.1.86:49172/sort?n=10000,175,0,0
1661941883143,96,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-14,text,true,,150,135,21,21,http://192.168.1.86:49172/sort?n=15021,96,0,0
1661941883143,128,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-16,text,true,,150,135,21,21,http://192.168.1.86:49172/sort?n=16301,128,0,0
1661941883143,157,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-20,text,true,,150,135,21,21,http://192.168.1.86:49172/sort?n=16775,157,0,0
1661941883144,171,HTTP Request - main,200,OK,Thread Group 1-15,text,true,,138,123,21,21,http://192.168.1.86:49172/,171,0,0
1661941883144,171,HTTP Request - unstable,200,OK,Thread Group 1-18,text,true,,144,131,21,21,http://192.168.1.86:49172/unstable,171,0,0
1661941883146,278,HTTP Request - main,200,OK,Thread Group 1-8,text,true,,138,123,21,21,http://192.168.1.86:49172/,278,0,0
1661941883144,281,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-17,text,true,,129,142,21,21,http://192.168.1.86:49172/fibonacci?number=23,281,0,0
1661941883146,384,HTTP Request - fibonacci 20 - 25,200,OK,Thread Group 1-19,text,true,,129,142,21,21,http://192.168.1.86:49172/fibonacci?number=23,384,0,0
1661941883149,412,HTTP Request - sort 15 000 - 20 000,200,OK,Thread Group 1-4,text,true,,150,135,21,21,http://192.168.1.86:49172/sort?n=15805,412,0,0
1661941883385,209,HTTP Request - unstable,200,OK,Thread Group 1-3,text,true,,144,131,21,21,http://192.168.1.86:49172/unstable,209,0,0
1661941883451,143,HTTP Request - unstable,200,OK,Thread Group 1-13,text,true,,144,131,21,21,http://192.168.1.86:49172/unstable,143,0,0
1661941883231,363,HTTP Request - sort 10000,200,OK,Thread Group 1-1,text,true,,150,135,21,21,http://192.168.1.86:49172/sort?n=10000,363,0,0
1661941878146,5449,HTTP Request - wait 5,200,OK,Thread Group 1-6,text,true,,139,133,21,21,http://192.168.1.86:49172/wait?sec=5,5449,0,0
1661941883464,144,HTTP Request - main,200,OK,Thread Group 1-7,text,true,,138,123,21,21,http://192.168.1.86:49172/,144,0,0
